Commit Hash,NS,ND,NF,Entropy,LA,LD,LT,FIX,NDEV,AGE,NUC,EXP,REXP,SEXP,BUGLABEL
9c9616aa5ea93e1910616ff14f36c950f4a76e55,1,1,1,0,0,7,0,0,1,70620,1,9,2.06E-05,0,0
eafb63dc3b5e0aa39d2bdad5cca7de5f0540e353,1,1,1,0,0,5,0,0,1,70371,1,8,2.04E-05,0,0
48ba08a4fc87a4c06414d6d21ab34dea81d4c240,1,1,7,2.728742347,42,15,183,0,1,69122.4,5,7,2.02E-05,0,0
7ed39f03e6462b3b3171a3d2bdf8fb28792c18e3,1,1,2,1,2,10,87,0,1,2431.5,2,30,1.85E-05,6,0
bf347207f36b6bc0ef11271ba30617f9a5be85e3,1,1,1,0,1,0,44,0,0,0,0,29,1.84E-05,0,0
252dff96e47d137800595580824cd263db2349a2,1,1,1,0,0,0,0,0,0,0,0,28,1.81E-05,0,0
e18b8ec5c318db457e8008b47d6c2e8142fabecf,1,1,1,0,4,4,65,0,0,0,0,27,1.79E-05,0,0
4ee2cc5cbffdabc5451901ec99b18306a5740ed2,1,1,1,0,7,0,5,0,0,0,0,26,1.75E-05,0,0
a432d8981b183537d709aa2dcc179f295dc05b1a,1,1,1,0,1,0,64,0,0,0,0,25,1.73E-05,0,0
59706fe441e6ad9daa66d5ad01e987161aac8e9c,1,1,1,0,9,0,13,0,0,0,0,24,1.71E-05,0,0
bacee4d9fe6b8d9a7797d0a55e254fd3c43e035b,1,1,1,0,1,1,21,0,1,853,1,23,1.62E-05,0,0
0adff2155f58af35168ef4cbef2601c1ab68265c,1,1,1,0,51,30,43,0,1,69563,1,22,1.61E-05,6,0
3d6f26c2eec1540ef16424d626c89d35ab2366ec,1,1,1,0,9,7,122,0,1,69556,1,21,1.59E-05,6,0
a372bd97eb850ecbc3d71a80b1b4b47d1c60ea5c,1,1,6,2.140751499,54,0,6,0,0,0,0,20,1.57E-05,0,0
cba1e02406587aeaf6bb2ec913843e069a13faf6,1,1,8,2.933106512,91,0,8,0,0,0,0,19,1.54E-05,0,0
00ad77079dcb5d23dd09d782f8c8cbdd2b9b7850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13c5b5e1ca7b7d4205fbdbfdd036de7bfa60a6c9,1,1,1,0,19,0,1,0,0,0,0,3,5.55E-05,0,0
795c24ed4b60bb4a1a1e459771f0b6e91d53837b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05ab366dc7ef2d65fd94461e33c280fdaf05e9f4,1,1,3,1.359608822,74,88,173,0,2,89607,1,5,4.77E-05,0,0
17193c871d475121d7c4d00c5efe0f92c39a5ec9,1,1,1,0,0,2,12,0,1,11973,1,8,4.79E-05,0,0
b9e59d3c45394d7e02f366935248478874c27c57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2bdb1e530d3d2722411ddbc7140dd9c1db71bf04,1,1,3,0,2,3,87,0,1,2015,1,4,4.74E-05,0,0
c46e8f1d3843de076898a10eb9c2b2ecbb3d4df7,1,1,8,1.555147277,124,110,278,0,2,80595,1,3,5.15E-05,0,0
12d2688f8ff188d99ffc704c232a7c928e9ae3ea,1,1,1,0,45,0,1,0,0,0,0,6,5.55E-05,0,0
a27d64f03a018a6afcd9464095d8054b492e8b80,1,1,2,0.615910457,656,0,2,0,0,0,0,5,5.47E-05,0,0
efc6bcfc16d8b8b8ddce888075da95d2dbaae154,1,1,1,0,19,0,1,0,0,0,0,4,5.39E-05,0,0
44be67c934295482b44b6694bf9acb94cdce2aef,1,1,1,0,46,0,1,0,0,0,0,3,5.31E-05,0,0
9c9bdb8754d114c9bbfaacc793a6534f60deca6a,1,1,1,0,1,0,11,0,0,0,0,2,5.22E-05,0,0
34f1851888016be600ff28fb7f1c60bd97fba342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a94838a76e6dffb0344f0f35ebdf723798350d36,1,1,1,0,0,2,11,0,1,2194,1,2,3.26E-05,0,0
bd005ab18e78d9bd66bc2251132247d660b93b35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0341d66e35e1998b13d226744a4a9bdc711597e7,1,1,1,0,0,2,11,0,1,1782,1,16,3.16E-05,0,0
1c8e280025bc92c5ba4dbded9ee4585faa5e868c,1,1,1,0,1,1,44,0,0,0,0,1,3.10E-05,0,0
73e8dd4ad4f14de89325364964f87205b2b9671b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67712f2074b00bb07968334d41887510dd8fbfd5,1,1,6,1.261539874,756,0,41,0,0,0,0,1,3.02E-05,0,0
b53f7216ab0beea4d8f50c0b5ce6e67436f2def5,1,1,554,5.708353148,124991,76,85037,0,1,63133,1,1,2.99E-05,0,0
21e290a7fe3d4a24e4f58e7143a59c3e9bb82ecb,1,1,1,0,2,0,9,0,0,0,0,1,2.98E-05,0,0
5dbf26b48e3b54e6196231ba48aa216431c52d8e,1,1,2,0.988699408,16,16,23,0,1,608,2,3,3.01E-05,2,0
4cfbd3e74f0744e3cc1e21c6ed897299ec612e08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65fcaca091ad48c3e3bd6cf9a992d787e73459dc,1,1,2,0.904381458,19,6,10,0,2,46197,1,1,2.73E-05,1,1
0e383882cd3183204088d82c4e5e0dac4e235efb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92d3b5dc9fac3c471763372b5e3bab77ebe5e7ee,1,1,2,0,0,0,2,0,0,0,0,1,2.61E-05,0,0
e6c61c7dd3e4c6d24ce2ae4d299cd4176354a6ca,1,1,1,0,6,0,7,0,0,0,0,18,2.55E-05,0,0
02566cfe1da82826de17f96a5fa0c2b04e2544b2,1,1,1,0,0,2,11,0,1,264,1,15,1.95E-05,0,0
bc9e7175dfea181dd6a0648675821bfdb9b57e33,1,1,1,0,2,0,9,0,0,0,0,14,1.90E-05,0,0
4cc5d79848c376693fbc008b99814505c4a40fa4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32800ff4bc922469f82a9c74e161d12c25b60f55,1,1,1,0,3,0,22,0,0,0,0,12,3.19E-05,0,0
8e407ca916991e9c144294d7d212c5664a6948b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de1abdd4f66110c2c94b9fe77bfaef1dcfec60a6,1,1,1,0,6,1,2,0,0,0,0,16,4.31E-05,0,0
c43c47ad0ed021534c5e3e37e905ceafcdf13246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3dc72af98b1053deb87889906ca7d6949db98b8,1,1,2,1,4,0,44,0,0,0,0,10,5.31E-05,0,0
b9ecb9c632a71bd27097d2a1d20771087f61598e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655d12a30f025496989f69ea8824ce6101823954,1,1,1,0,42,0,1,0,0,0,0,14,5.63E-05,0,0
e9b361c2cd2c31224a00c1a81f0fa60c84144d6c,1,1,1,0,3,0,119,0,0,0,0,13,5.42E-05,0,0
1370aa6d9eb3d050e99f15a838be734ff301da03,1,1,1,0,1,1,22,0,1,4832,1,9,3.26E-05,4,0
95ea3b7d29efd7c44a1897cad2546e329541f326,1,1,1,0,1,1,11,1,1,3765,1,8,2.75E-05,5,0
cdafbfecf3a825860854a28a8f365485737a7295,1,1,1,0,21,0,1,0,0,0,0,7,2.73E-05,0,0
0766bab9bd2f86a2f1b3081583b0052d7715522f,1,1,1,0,1,1,11,1,1,1140,1,6,2.24E-05,4,1
5ed2ef42a707572d344dd23085b60c07c0d56664,1,1,1,0,3,0,8,1,0,0,0,5,2.18E-05,0,1
c5ede43a211a7c50536921ce8839d1d1e9f20c47,1,1,1,0,1,1,8,1,1,5366,1,4,2.09E-05,2,0
6741cd6caa5a24dd4c7c6e3c0b667d5cc6f76633,1,1,1,0,1,1,8,1,1,8986,1,3,1.99E-05,1,1
fd2876573892845408b2678beb29c5a71b257dcc,1,1,1,0,118,0,1,0,0,0,0,12,3.01E-05,0,0
72754daa06ddc5c35a98ab365511eda26b877c62,1,1,1,0,22,0,1,0,0,0,0,11,4.41E-05,0,0
642176ddc983b3a83ed568f8368d44d8ed055169,1,1,1,0,1,0,8,0,0,0,0,10,4.12E-05,0,0
7789be4a694381bf1d246313a90ab9d37671844b,1,1,1,0,10,0,69,0,0,0,0,9,3.84E-05,0,0
ac80d32f3eacd52c0e79917c55592c5a3924fe69,1,1,6,0,0,0,6,0,0,0,0,8,4.28E-05,0,0
8c32148585fdece1f421dddb28057171970ddafa,1,1,1,0,1,1,6,0,1,25,1,7,2.91E-05,0,0
3adbfbe0294ddef17c14cf06c9606c8883aacd64,1,1,1,0,1,1,6,0,1,54714,1,6,2.64E-05,0,0
dd559b7126e706e16c63ec6c9573043f4d021d8c,1,1,3,1.584962501,3,3,155,1,1,41922,3,5,2.67E-05,3,0
96568d3915574ecf4431fc82752404d956872e58,1,1,1,0,36,0,1,0,0,0,0,2,2.58E-05,0,0
8302c2ae3dd3d56623b30a626d134dedf06d0643,1,1,2,0.918295834,1,2,16,0,1,20378.5,2,1,2.27E-05,0,0
c4f114015938f567a263672ddf6856908c8efe42,1,1,2,0,7,0,2,0,0,0,0,4,2.03E-05,0,1
a0d865b32ede9687a6359afe327a06d121a6b722,1,1,1,0,2,0,7,0,0,0,0,3,1.69E-05,0,0
ad10bd342f5ba5145884e435569e348d49c0eab2,1,1,34,3.638917888,1365,0,106,0,0,0,0,2,3.61E-05,0,1
c3508efaa09f4de76dd946d052c205fe642c36cc,1,1,1,0,1,1,2,0,0,0,0,3,1.31E-05,0,0
fdd0d4c45b85e04bf03da3ef02c3617511100270,1,1,1,0,1,1,2,0,0,0,0,2,0.000126695,0,0
ca27f7000a9c1377b78b18b9a0de05daab5d3895,1,1,1,0,1,0,1,0,0,0,0,1,0.007142857,0,0
75e06c871b14a63971a4c7ae50caea96d70cc4da,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
6c6cff583c8cbd12e8dd7797a4e4c8e50b8fc8b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0b7bf2de6e33b83fe165fe5698bef63b8e58be6,1,1,1,0,7,7,56,1,1,74,1,1076,1.96E-05,56,0
f45a2dfa876a829c3644e5d9c2ebcfe185dd6978,1,1,1,0,13,12,55,0,2,10780,1,1075,1.95E-05,56,1
182b0ce473db4518afe315b05f02c6a6085816e8,1,1,1,0,4,2,53,0,1,904,1,1074,1.88E-05,56,0
1cd2885ab39ec21cb6c0b70db325e1c5a2edfc41,1,1,5,1.090863926,28,23,226,0,3,68495.6,5,1073,1.82E-05,56,0
765d338c7cd28f49dbdad22339f724837ce368e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49277813b5b94de4ab4292787b4e991d68086f1e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ffb3d046e1e21cb77cc6ca273c591b84d78b596a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f02e04120f6bd52d5c861dc2dc8bd8f664082ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aee0eccdee9157754c16c2c0258f2cfad6bacce4,1,1,1,0,1,1,1474,0,1,1403,1,4,3.56E-05,0,0
a6493b08201d8a877a87fe823dd4b6af8dae09fc,1,1,1,0,3,0,1471,1,0,0,0,3,3.64E-05,0,0
d61a378c4c8148a6f37d6db93da468e75a867627,1,1,1,0,24,24,199,0,1,79316,1,2,3.65E-05,0,0
9614983592072bb61c1f5ce27bdd219b6ec11620,1,1,1,0,2,2,492,0,1,22393,1,1,3.65E-05,0,0
d054cfd05def0c343d04c1b0dba08e0ebc50397c,1,1,1,0,62,0,1,0,0,0,0,195,2.56E-05,0,0
66fb39109cb0674b99112e6ca42301da11138b2e,1,1,1,0,47,0,32,0,0,0,0,194,2.15E-05,0,0
3e9d529fb5c30d2e8e3e369906d9f99b87655b27,1,1,4,1.119119423,18,4,773,0,2,70435,3,193,2.03E-05,13,0
a737790129a7d8f22c15e8dfd975cb22542d25c2,1,1,1,0,6,6,9480,1,1,602,1,192,1.91E-05,13,0
120370c3c905785ed34dec71e3de0c6e011ce8d0,1,1,2,0.985228136,4,3,69,1,1,85109.5,2,191,1.67E-05,13,0
e94d65b5ccccb242eba6ca3b236b4257ec8cba1c,1,1,3,1.379280487,9,8,77,0,1,13103.66667,3,190,3.27E-05,13,0
1153de080f7025e58c1e51bbc86744858a95c052,1,1,1,0,0,6,2292,0,1,78492,1,189,3.31E-05,13,0
6454dcdcb4c79b4711a76b93016663b5ef98f7ad,1,1,1,0,1,1,22,0,1,80941,1,188,3.31E-05,13,0
d1dcd2f10812510ecfe6b06f4871ef5b526df8ca,1,1,3,1.581030963,14,5,694,0,1,16905,2,187,3.31E-05,13,0
191225cbb0b525043d5b5bab7dd4b011ee747f54,1,1,1,0,15,0,13,0,0,0,0,186,3.44E-05,0,1
0f66aa4c811cd10f858408f8e28f7067f15d445e,1,1,1,0,0,1,36,1,1,14771,1,185,3.44E-05,13,0
ba1d05e4e021a24bb28d8796371e0d2ed9f16fa6,1,1,2,0.811278124,6,2,318,0,1,47396,2,184,4.00E-05,13,1
08bd1b171bdacab1bec39bf1938dfdca6bbab395,1,1,6,0.932260306,340,5,3385,0,1,54606,3,183,3.96E-05,13,1
3047b268521e16a368a82df0f67c629609b7a260,1,1,10,0.147978269,9100,63,2725,0,2,97762.66667,6,182,2.95E-05,13,0
13c71348eb223254eb0dc66d2fce353ee8ce156f,1,1,2,0.244765082,35,113,820,0,2,78615.5,2,1072,3.66E-05,396,0
7bf5a10f99f2fedd7d6c0bd3a9cae17f83dbfd7d,1,1,2,0.384736811,37,176,959,0,6,216325.5,2,1071,3.57E-05,396,0
02e448eb79f6df284ffc22a961d9a7883771def5,1,1,2,0.387592565,125,178,1012,0,8,261785,2,1070,3.18E-05,396,0
960895562ac0cffd288145e09b4b586bef3c8f67,1,1,2,0.530744567,60,106,1058,0,8,339303,2,1069,2.30E-05,396,0
7e6b9d3ba2ea1a87aa7a2e5cde52e163cda9da35,1,1,1,0,33,33,215,0,2,155192,1,1068,2.18E-05,396,0
b75a50a4e813ac582a9428a4b6c23271fab96094,1,1,2,0.31290329,83,254,1229,0,6,332022.5,2,1067,2.15E-05,396,0
182b1572afb9c110949e7e5d88a3469822a5f823,1,1,2,0.156491063,62,114,1281,0,5,325707,2,1066,1.64E-05,396,0
d0863aad6f896fe7f9239f7c2d2fa3b8042ae74a,1,1,1,0,2,2,210,1,1,81025,1,1065,1.61E-05,396,0
13b112f10e9fd75d0e958d32513e4f816d31900b,1,1,2,0.389619325,50,120,1351,0,5,585096,2,1064,1.61E-05,396,0
b0f59cea4ac2b37664f2ee74d68c6f6c7b368374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130f414878b1eb479c639885ffac129b8a0bbf10,1,1,2,0.918295834,12,0,143,1,0,0,0,5,1.70E-05,0,0
8f880c04a728f3e93300af0b37f19a666ca3959a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c48794968e120c9d047ce0c7cce299105d5bfde0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a5fd6cd94cda4960b6e74e502884babe6dfabfc,1,1,2,0,95,0,1,0,0,0,0,4,2.04E-05,0,0
d628627f9868dbe2b4095c48328b1f8b70fdbe4b,1,1,1,0,1,1,9480,0,1,50874,1,181,1.99E-05,13,0
c4fa1b68039ba5169d20c9fc3002b75930616840,1,1,1,0,1,1,9480,1,1,215,1,180,1.98E-05,13,0
1edadf33e02282ccd4c25fbbb89d4f874352cb40,1,1,1,0,69,12,9423,1,1,148118,1,179,1.97E-05,13,1
8a3f744e0bf8fff2dde747af755cb724e6490e95,1,1,1,0,1,1,9423,0,1,25117,1,178,2.87E-05,13,0
9bc4aa5fb6771dc16527186691b9da51cde8b3c4,1,1,2,0.345117315,14,17,2298,0,2,45027.5,2,177,2.87E-05,13,0
5c6abeb2b5c8d026ac0e0b837bbc0615fceb3bd5,1,1,2,0,1,1,21,0,1,26930,1,176,2.92E-05,13,0
77f14a5da378e3b63aabbb5b336c2d257ddeb241,1,1,1,0,1,1,44,1,1,6343,1,175,2.94E-05,13,0
540df9b94ee910f9ce92dde816ab32398a17b613,1,1,1,0,1,1,14,1,1,23330,1,174,2.98E-05,13,0
f24084df25e683a84dd6ff09f068620acb1fa340,1,1,2,0.863120569,6,1,2987,0,1,22623,1,173,2.99E-05,13,0
d97a6979c2b6633be6c74664282f0fa782566c07,1,1,5,1.648722597,10,11,11889,1,1,8173.666667,3,172,3.20E-05,13,1
c219c7065d2d714380247203c8085b235efc07cc,1,1,1,0,13,0,2236,1,0,0,0,171,3.20E-05,0,0
274f6d60b0a9b86a284eda87bec0ce432baf76dd,1,1,4,1.844881935,15,8,12600,0,1,16132,3,170,3.23E-05,13,1
3e39392d9afd4bbe14e15b6381b6959f435dc931,1,1,1,0,11,13,166,1,1,18388,1,169,3.29E-05,13,0
09c8694f2999370fecc24b53db194e66b782a128,1,1,1,0,72,0,9353,0,0,0,0,168,3.32E-05,0,1
c2dcaed11d049a0f03484ea5e13ecb71c98d270d,1,1,1,0,9,1,2438,0,1,14883,1,167,3.37E-05,13,1
ae1c828d7601da950e38f3d9b67b5b4065159e29,1,1,1,0,2,0,42,0,0,0,0,166,3.37E-05,0,1
eda565d44ed0df54386252a198b9e433f4b368fa,1,1,1,0,1,1,286,0,1,24291,1,165,3.37E-05,13,0
fe4c681f2e607cece96a2ed58045b0b812fbbd79,1,1,1,0,158,0,1,0,0,0,0,164,3.41E-05,0,0
6eab3ba52aa1245faae1545efe55d16c23f29b9a,1,1,2,0.015896603,683,683,2522,1,1,8571.5,2,163,4.09E-05,13,0
075d825ba2928c5fb0ed465feeef259c6a162ab2,1,1,5,1.606092217,27,6,2737,1,1,17242,2,162,3.60E-05,13,1
0e34e446daa4ecb5cd7e43207f162ed5c00a2ee9,1,1,1,0,971,3,1268,0,1,8650,1,161,3.59E-05,13,1
4b125a286ef268de36a53480a56e42a2ad232ed8,1,1,1,0,4,2,1266,1,0,0,0,160,2.52E-05,0,0
954d997bc7ad385c227683368251fb67f22847c9,1,1,1,0,1,1,286,0,1,5866,1,159,2.52E-05,13,0
0abc01f5cc7d3ecdd06d2675df1b45d51d2275b7,1,1,2,0.093171318,152,16,1416,1,2,87917.5,2,158,2.31E-05,13,0
032cc980bd423078958b82b219dafaee9e1c04ed,1,1,7,1.513603356,20655,8,1351,0,1,40445.5,2,157,2.04E-05,13,1
e9d055b4fab18c1af8759ce721b251e50b1862b6,1,1,5,1.802116262,48,13,3741,1,2,103289.75,4,156,1.72E-05,13,1
7e84947cc0e05fa45a98a3f434da0940ee58e791,1,1,4,1.974937501,1,8,24,1,1,7428,4,155,3.67E-05,13,0
662d52785ac6ac439bdcbd4b72779268423bf948,1,1,2,0.619382195,9,4,11780,0,3,63778.5,2,154,3.56E-05,13,1
5e7c55b9871157d9d85ddad18c1140bff0664b75,1,1,9,2.29908014,29,12,3698,0,1,5441,2,153,2.46E-05,13,1
8363a3deea1ae626cab6578919d84410b0310fd0,1,1,4,1.145025907,535,26,4510,0,2,222823,1,152,2.01E-05,13,1
20923518709c4d84b7ac046270dd2fc739cb038c,1,1,4,0.816708726,182,6,3973,0,3,35131,3,151,3.76E-05,13,1
2f002ae950c6239c04c6bca94428eb696743b70e,1,1,1,0,31,21,798,1,2,81977,1,150,2.91E-05,13,1
65e4634facb68cbe90d5bf48d1a161786e9aa0b6,1,1,4,0.942882573,101,68,944,1,1,39571.5,2,149,2.70E-05,13,1
2f6e10898dd78d20c1cfac87aaa66f7e40acaa9b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cce185a263b3644f28d1759995795148a88d058d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3f8ce3c1e36e1b7591a66b8bd0f54f3dcea0e74,1,1,1,0,0,1,55,0,1,18262,1,148,2.99E-05,13,0
5feb251d7e5c60f33b1bb3ab314d5ff08ce98cdf,1,1,1,0,0,2,21373,0,2,33512,1,147,2.86E-05,13,0
c556c4a59d5332c9fcb136a2d2c206d302cf4dd7,1,1,3,1.297428816,18,10,3609,0,2,45577,2,146,2.80E-05,13,0
4f78627d6a5a8649f9c6d3ded270652def29f9d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad4d2db9805cf8f3565232a8384a4398b3ec2e00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45dac298f9d253cff75679f4a3a6c636d3e45556,1,1,7,2.011634756,4,226,6470,0,5,190151.3333,6,145,2.18E-05,13,0
6646971b1b2d78ab27a623b6951c57e4cdd3ebe0,1,1,8,1.840881711,0,1719,0,0,6,414545.2,5,144,2.15E-05,13,0
c3935bc5fb4b47bb6475577e7f37f35118c7fec3,1,1,8,0.618953648,26,989,13606,0,7,139607.7143,7,143,2.08E-05,13,0
4a1f6bc985c1437cb241a06fc8e305df5b702fc6,1,1,10,2.244561004,36,161,12902,0,8,220101.875,8,142,1.95E-05,13,0
9d8f61db5a953b3cbf737b8e329590ab9a1d6f15,1,1,3,1.574886081,0,52,1768,0,6,244895.3333,3,141,1.85E-05,13,0
ad8debe4bfbba81d4ff276e1758a99bfc9c7056f,1,1,9,2.590413872,51,7,2111,0,4,19138,5,119,3.25E-05,22,0
4a25c346127336413ace75602e4e5dd789d00253,1,1,1,0,11,0,7,0,0,0,0,118,3.25E-05,0,0
8e1f35a49dc54f03865a9a49bd546e0845a7b56f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ed5cbf0271fa3872996c473252c92edce7498e5,1,1,7,2.460335585,477,156,19555,0,9,338556.5,4,55,1.99E-05,16,0
72f921ba5a57199b1ddce912f902f6da1ce8ef9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5223890268dec2bf6075501790eb771c6ad40195,1,1,7,2.733570308,54,60,6494,0,2,35973.75,4,8,4.23E-05,5,0
7031080be32632c4beaa4d066621fc30f1085f73,1,1,6,1.789325182,237,129,12795,1,9,146046.2,5,29,2.30E-05,21,0
dcca98db09dc2dd411229c5477a847b584b3e64b,1,1,2,0.863120569,13,1,767,1,1,40019,1,5,3.79E-05,1,0
1295dcbefd7e8aa937e0d5fc03c77e696e940278,1,1,1,0,2,1,373,1,1,297,1,117,4.23E-05,20,0
a62dc1bd6183eee8ae1d8049d6d5c353626debe3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e7913f2fc7c2daf887bf8c077ee45d74dc7e916,1,1,3,0.534912702,55,32,22839,0,4,54863.66667,3,53,3.79E-05,15,1
c7b078a46ffea613b84fbed1a04d7f0fd723e3c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b58019ea5717f52c792091329f63884b5829da40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7b76c844c7f2bd8785c6b2dab750747ee2c71767,1,1,1,0,9,3,9439,0,1,77043,1,51,1.60E-05,14,0
076483a9e96ecf046fafef4386a3644baab7539f,1,1,1,0,4,1,57,0,1,75492,1,50,1.60E-05,9,0
9df05ecd28d718959b745939bc8d9d6edc2c7aa1,1,1,2,1,2,2,91,0,1,1472,2,49,2.73E-05,14,0
0efd25bd22331fbcf666991385d3fffd2ec287a5,1,1,1,0,1,2,21,0,1,83081,1,48,2.62E-05,14,0
bfb878bc23c5825bbe2c6df6395c4cac6581b31d,1,1,4,0.770956011,62,76,223,0,1,86143,4,47,2.60E-05,14,1
8bab66ece4671a9ef28b0141da7b84ba18fc0663,1,1,1,0,2,2,9439,0,1,9536,1,46,2.20E-05,14,0
eff7936ba4a99be2110a78961b279e61a2456100,1,1,1,0,4,4,2441,0,1,14025,1,45,2.08E-05,14,0
2995a0649c739b4becfeda2b386533222cf4a6a9,1,1,4,0.918295834,3,3,102,0,1,77509.5,2,44,2.07E-05,14,0
a69c1f7125b78af48ca69caa3166ed635a19447b,1,1,1,0,10,6,10949,0,1,5791,1,43,2.05E-05,0,0
eaffaff75eddf9207b0f2352f3ba827d7c58c1be,1,1,1,0,1,0,36,0,0,0,0,42,2.01E-05,0,0
e89f18a5a1d20f7715dd78c2b66549b061f0e694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cf875fd62ea96e57c3b7c7ff0b4b22343c7fff18,1,1,1,0,28,18,10939,0,4,163601,1,40,1.98E-05,0,1
4fc61565d7185954cd1b61507938a3658b593893,1,1,1,0,56,0,0,0,0,0,0,2,1.97E-05,0,1
e4bc154170b4f1b93349587791452d9ea36b43aa,1,1,1,0,2,0,63,0,0,0,0,39,1.88E-05,0,0
607b33170c142767493afa62614ec98c736b5363,1,1,1,0,50,0,9389,0,0,0,0,38,1.88E-05,0,1
7cf419c5187b65509ebfe88fb45268efd6959917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe4a443ebd81a2e9f226df05cb0d5e8e0804fa98,1,1,1,0,7,1,792,0,1,61936,1,1,1.74E-05,0,0
6a473e1a7360ca10b9e76a98e05e3666a45bebda,1,1,1,0,1,2,37,0,1,66229,1,36,1.68E-05,14,0
caaadd933e1fde4168d3377e70b1ac54c318738b,1,1,1,0,0,1,38,0,1,63643,1,35,1.64E-05,14,0
46c914d71fb4c9e28db8fb5f5caaf9a3b3056452,1,1,1,0,7,4,2438,0,2,123163,1,34,1.64E-05,14,0
f2737c163911c58aac87f905624aa9033fc7bbc6,1,1,2,0,1,0,109,0,0,0,0,33,4.20E-05,0,0
e2e7f729ea6eb278e976f0d169c8f2bdad9b2b56,1,1,6,0,0,0,1089,0,0,0,0,32,4.21E-05,0,0
5ef5f41796f6ca9b0e554489fb26f47bb0253a57,1,1,1,0,792,0,1,0,0,0,0,31,4.21E-05,0,1
d29b76283d6c82fa0928a7ee39898d0dc49147e6,1,1,1,0,62,0,1,0,0,0,0,30,3.01E-05,0,1
8197247cc47c83653c92648d9fa8fcad29072b14,1,1,1,0,76,0,1,0,0,0,0,29,3.00E-05,0,0
958720369cab0ca347e7564cf108bc0cf89511fb,1,1,1,0,43,0,1,0,0,0,0,28,2.99E-05,0,0
7402d8a31fe04607294f6c0f2ed553bb40c58515,1,1,1,0,37,0,1,0,0,0,0,27,2.98E-05,0,0
12d272a7dcdf0d45e4d04198bc3945169691973b,1,1,1,0,4,1,2435,0,1,82013,1,26,2.96E-05,14,0
2c54969efb9db269994d12c90c000ca325185e24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e79a74d18681571c18986589ce4ca46f796d4dc,1,1,5,0.934050391,30,28,46721,1,2,30359.66667,3,27,3.84E-05,12,0
c50bb8a70e69891477c7748070cb56f506520309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d54961750e2b6e5cc1f3423f14f11bc23122f564,1,1,10,2.555111201,579,31,13346,1,4,238658,2,5,2.56E-05,4,0
115bcf1468c03e375c358bd7e0c89f5eb97b7826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f3926e69ad3ba36cdc774ba901e3512dd519b71,1,1,3,0.688948951,42,3,917,0,2,121280,2,3,2.09E-05,0,0
714e0b06a6e8a500fc05ae9d21d0ed1d62e82693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b8ddd7001261009ba950c8653ced6bc95811d9d2,1,1,1,0,24,20,10935,0,2,150672,1,10,1.78E-05,0,1
b359f04bb4e3f5b41ffaedca8d43a9678f08a5a1,1,1,1,0,80,71,10926,0,2,11080,1,24,2.59E-05,4,1
d9011f188f029c656edfdc7793d9972eababc5fd,1,1,5,1.259701016,129,135,18989,1,9,210285.2,5,116,1.98E-05,20,0
33c8ed3da85a1b48e0ff88a9b27e1bd94b96d10f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28c8dda1acae84e745b9dfdb30731189b3424ad,1,1,7,1.671778641,138,7,26933,1,5,299444,1,22,2.47E-05,11,0
